id_caja,tipo_caja,id_producto,peso,descripcion
5416,2,2591,4.9,0
5417,1,2591,2.5,1
5418,0,2591,7.2,0
5419,3,2591,10.3,0
5420,4,2591,2.1,0
5421,1,2592,7.3,0
5422,0,2592,2.0,0
5423,3,2592,3.7,0
5424,2,2592,6.1,0
5425,0,2593,1.0,1
5426,1,2594,4.6,1
5427,2,2594,6.2,0
5428,3,2594,2.8,1
5429,0,2594,8.6,0
5430,1,2595,3.9,0
5431,0,2595,1.0,1
5432,2,2595,7.3,0
5433,1,2596,7.2,1
5434,3,2596,2.2,1
5435,2,2596,6.5,1
5436,0,2596,6.1,1
5437,0,2597,5.3,0
5438,1,2597,5.1,0
5439,2,2597,4.5,1
5440,1,2598,10.0,1
5441,4,2598,8.0,1
5442,2,2598,6.9,1
5443,0,2598,2.6,0
5444,3,2598,10.1,0
5445,2,2599,6.2,1
5446,1,2599,3.6,0
5447,3,2599,8.2,1
5448,0,2599,9.3,1
5449,0,26,1.3,0
5450,1,26,7.3,0
5451,3,260,4.9,1
5452,1,260,8.4,0
5453,0,260,1.6,1
5454,2,260,10.5,0
5455,1,2600,9.4,0
5456,0,2600,6.6,1
5457,0,2601,8.7,1
5458,2,2602,6.3,1
5459,0,2602,4.3,1
5460,1,2602,1.9,0
5461,0,2603,1.4,0
5462,0,2604,9.4,1
5463,1,2604,9.5,0
5464,0,2605,7.6,1
5465,0,2606,1.2,1
5466,4,2607,8.1,0
5467,3,2607,2.4,1
5468,2,2607,8.1,1
5469,0,2607,3.2,0
5470,1,2607,3.3,0
5471,1,2608,3.7,1
5472,0,2608,6.6,1
5473,2,2608,3.9,1
5474,0,2609,9.3,1
5475,1,2609,2.3,0
5476,0,261,6.1,0
5477,1,261,10.4,0
5478,0,2610,3.8,1
5479,3,2610,6.9,1
5480,2,2610,1.0,1
5481,1,2610,5.1,1
5482,1,2611,7.1,1
5483,0,2611,2.3,0
5484,0,2612,9.3,1
5485,0,2613,4.3,1
5486,1,2613,9.1,0
5487,3,2613,8.2,1
5488,2,2613,10.8,1
5489,3,2614,4.5,0
5490,0,2614,4.0,1
5491,1,2614,1.1,1
5492,2,2614,10.7,0
5493,3,2615,1.0,1
5494,4,2615,5.2,0
5495,0,2615,10.9,0
5496,2,2615,10.0,1
5497,1,2615,3.8,1
5498,0,2616,6.2,0
5499,2,2616,7.4,1
5500,1,2616,2.9,1
5501,0,2617,7.9,1
5502,1,2618,8.4,0
5503,0,2618,6.7,1
5504,0,2619,2.5,1
5505,2,262,6.4,0
5506,0,262,4.2,0
5507,1,262,9.9,0
5508,1,2620,8.7,0
5509,0,2620,1.5,0
5510,4,2620,8.6,0
5511,2,2620,10.2,1
5512,3,2620,9.0,1
5513,3,2621,6.7,0
5514,0,2621,5.1,0
5515,2,2621,5.8,1
5516,1,2621,6.3,1
5517,2,2622,10.0,1
5518,1,2622,8.2,0
5519,0,2622,8.0,0
5520,0,2623,5.6,1
5521,2,2623,5.5,1
5522,3,2623,8.1,1
5523,1,2623,10.4,1
5524,0,2624,7.6,0
5525,1,2624,3.0,1
5526,2,2625,9.4,1
5527,1,2625,8.3,1
5528,0,2625,9.3,1
5529,0,2626,1.0,1
5530,1,2626,6.2,0
5531,0,2627,10.8,0
5532,2,2627,8.0,0
5533,3,2627,7.2,0
5534,1,2627,5.0,1
5535,4,2627,10.8,0
5536,0,2628,1.7,0
5537,1,2628,8.9,0
5538,0,2629,6.3,0
5539,1,2629,9.9,1
5540,3,2629,4.5,1
5541,2,2629,2.3,0
5542,2,263,10.4,0
5543,0,263,6.9,0
5544,1,263,5.1,0
5545,0,2630,2.5,1
5546,1,2630,1.8,1
5547,0,2631,6.1,0
5548,2,2632,7.5,1
5549,1,2632,1.9,0
5550,0,2632,7.8,1
5551,2,2633,7.2,1
5552,3,2633,8.9,1
5553,0,2633,4.0,1
5554,1,2633,3.9,0
5555,4,2633,4.5,0
5556,1,2634,4.4,0
5557,0,2634,5.4,1
5558,3,2634,10.6,0
5559,2,2634,8.3,1
5560,3,2635,6.5,1
5561,4,2635,1.8,0
5562,0,2635,5.6,1
5563,1,2635,2.1,0
5564,2,2635,10.6,0
5565,0,2636,8.6,1
5566,2,2637,2.4,0
5567,3,2637,6.3,1
5568,0,2637,4.3,0
5569,1,2637,2.6,0
5570,1,2638,9.5,1
5571,2,2638,9.0,1
5572,0,2638,7.8,1
5573,0,2639,6.8,1
5574,1,264,1.2,1
5575,0,264,4.9,0
5576,3,2640,5.4,1
5577,0,2640,1.1,0
5578,2,2640,3.1,0
5579,1,2640,9.3,0
5580,3,2641,9.6,0
5581,2,2641,4.3,0
5582,4,2641,7.0,0
5583,0,2641,9.2,0
5584,1,2641,5.5,1
5585,0,2642,8.6,0
5586,2,2643,6.7,1
5587,0,2643,8.0,1
5588,1,2643,9.2,1
5589,2,2644,3.8,0
5590,0,2644,2.1,1
5591,1,2644,7.7,1
5592,0,2645,3.4,1
5593,1,2646,3.5,0
5594,0,2646,9.7,0
5595,1,2647,9.5,0
5596,0,2647,3.2,0
5597,3,2648,4.1,1
5598,2,2648,5.0,0
5599,1,2648,6.2,0
5600,0,2648,9.2,1
5601,0,2649,5.9,1
5602,1,265,1.5,1
5603,0,265,2.0,1
5604,1,2650,1.4,0
5605,2,2650,9.9,1
5606,0,2650,3.4,0
5607,0,2651,6.4,1
5608,0,2652,10.6,1
5609,1,2652,7.1,1
5610,0,2653,4.7,1
5611,0,2654,9.8,0
5612,0,2655,5.0,0
5613,3,2655,6.0,0
5614,1,2655,9.2,0
5615,2,2655,10.3,0
5616,4,2655,5.9,0
5617,0,2656,5.8,0
5618,2,2657,10.5,1
5619,1,2657,8.9,1
5620,0,2657,6.6,0
5621,3,2657,9.3,1
5622,3,2658,1.6,0
5623,2,2658,4.4,0
5624,0,2658,10.1,0
5625,1,2658,6.3,0
5626,0,2659,4.7,1
5627,1,2659,7.0,1
5628,2,2659,9.0,0
5629,0,266,8.5,1
5630,1,266,6.8,1
5631,0,2660,3.6,0
5632,1,2660,4.2,1
5633,2,2660,1.8,0
5634,0,2661,9.1,1
5635,1,2661,5.0,0
5636,4,2662,10.8,1
5637,2,2662,6.4,1
5638,0,2662,2.4,0
5639,1,2662,9.9,0
5640,3,2662,7.2,1
5641,0,2663,2.0,1
5642,1,2663,10.8,1
5643,0,2664,2.7,0
5644,1,2665,1.5,1
5645,0,2665,1.1,1
5646,1,2666,1.0,1
5647,0,2666,6.7,1
5648,2,2667,9.9,0
5649,0,2667,3.0,0
5650,1,2667,9.0,0
5651,0,2668,8.2,1
5652,0,2669,6.0,0
5653,1,2669,1.2,0
5654,2,2669,1.2,0
5655,3,2669,9.6,1
5656,2,267,4.4,0
5657,1,267,6.9,0
5658,0,267,8.0,0
5659,1,2670,3.1,0
5660,0,2670,4.4,0
5661,2,2670,5.6,0
5662,0,2671,2.1,1
5663,0,2672,5.0,0
5664,2,2672,2.9,0
5665,3,2672,6.4,0
5666,1,2672,2.9,0
5667,0,2673,2.3,1
5668,1,2673,2.5,0
5669,0,2674,2.9,1
5670,2,2675,5.7,0
5671,1,2675,5.0,1
5672,3,2675,5.2,1
5673,0,2675,2.0,0
5674,4,2675,6.3,0
5675,0,2676,1.9,1
5676,0,2677,7.1,0
5677,1,2677,2.2,1
5678,0,2678,5.7,0
5679,2,2678,2.9,1
5680,1,2678,2.8,1
5681,3,2678,8.6,0
5682,0,2679,10.1,0
5683,3,268,10.7,1
5684,1,268,1.2,0
5685,2,268,4.8,0
5686,0,268,5.4,1
5687,1,2680,9.9,0
5688,0,2680,3.2,1
5689,2,2680,9.4,1
5690,1,2681,2.2,0
5691,4,2681,1.5,1
5692,0,2681,10.8,1
5693,3,2681,1.5,1
5694,2,2681,3.6,1
5695,1,2682,1.7,1
5696,2,2682,3.2,1
5697,0,2682,5.1,0
5698,3,2683,5.7,1
5699,2,2683,7.5,1
5700,1,2683,1.1,1
5701,0,2683,7.3,0
5702,0,2684,8.7,1
5703,0,2685,6.9,0
5704,2,2685,1.4,1
5705,1,2685,10.2,1
5706,1,2686,7.8,1
5707,0,2686,10.2,0
5708,3,2687,10.9,1
5709,0,2687,9.3,0
5710,1,2687,2.2,1
5711,4,2687,1.2,1
5712,2,2687,5.3,0
5713,0,2688,3.8,0
5714,1,2688,9.2,1
5715,0,2689,7.3,0
5716,1,2689,9.8,1
5717,0,269,7.9,1
5718,0,2690,8.8,1
5719,1,2690,6.1,0
5720,2,2691,4.9,0
5721,0,2691,4.2,0
5722,1,2691,2.0,1
5723,3,2692,5.3,0
5724,2,2692,1.2,0
5725,1,2692,6.1,1
5726,0,2692,1.1,0
5727,4,2692,3.1,0
5728,2,2693,3.2,0
5729,3,2693,7.1,0
5730,0,2693,9.2,1
5731,1,2693,5.4,0
5732,2,2694,1.5,1
5733,1,2694,4.7,1
5734,0,2694,2.8,0
5735,0,2695,5.3,1
5736,0,2696,2.8,1
5737,1,2696,3.1,1
5738,0,2697,1.8,1
5739,0,2698,2.3,1
5740,3,2698,10.3,1
5741,1,2698,10.7,1
5742,2,2698,10.6,0
5743,4,2698,8.0,0
5744,2,2699,5.6,1
5745,1,2699,5.7,1
5746,0,2699,9.9,1
5747,1,27,6.0,1
5748,4,27,10.1,0
5749,0,27,4.1,1
5750,3,27,1.1,0
5751,2,27,6.6,0
5752,1,270,6.7,0
5753,0,270,4.4,0
5754,0,2700,9.7,0
5755,1,2700,6.8,0
5756,0,2701,4.7,1
5757,0,2702,4.1,0
5758,1,2703,5.7,0
5759,2,2703,9.0,1
5760,0,2703,10.1,1
5761,3,2703,3.9,0
5762,0,2704,1.5,0
5763,0,2705,9.3,1
5764,1,2705,3.9,1
5765,0,2706,7.4,1
5766,1,2706,3.5,0
5767,0,2707,3.1,0
5768,3,2707,3.5,1
5769,2,2707,2.7,0
5770,4,2707,3.8,0
5771,1,2707,5.9,0
5772,0,2708,1.3,1
5773,1,2709,10.4,0
5774,0,2709,8.9,1
5775,2,2709,9.3,1
5776,2,271,1.2,0
5777,0,271,8.8,1
5778,1,271,1.5,0
5779,0,2710,4.5,1
5780,1,2710,8.9,1
5781,2,2711,9.1,1
5782,1,2711,1.7,1
5783,0,2711,7.4,0
5784,0,2712,9.7,0
5785,2,2712,4.9,0
5786,3,2712,2.3,0
5787,1,2712,3.7,1
5788,0,2713,1.2,1
5789,2,2714,10.4,0
5790,3,2714,4.1,0
5791,0,2714,4.4,0
5792,1,2714,4.6,0
5793,4,2714,2.9,0
5794,3,2715,6.6,1
5795,2,2715,4.7,1
5796,0,2715,1.5,1
5797,1,2715,4.3,1
5798,1,2716,10.3,1
5799,3,2716,7.8,0
5800,0,2716,2.6,0
5801,2,2716,1.9,0
5802,0,2717,1.7,0
5803,1,2717,9.4,0
5804,2,2717,6.2,1
5805,1,2718,6.3,1
5806,0,2718,7.2,0
5807,4,2718,2.7,0
5808,3,2718,7.8,0
5809,2,2718,5.2,1
5810,0,2719,1.8,0
5811,1,2719,7.5,0
5812,2,2719,8.0,1
5813,4,2719,3.1,1
5814,3,2719,8.2,0
5815,2,272,1.0,0
5816,4,272,7.8,1
5817,3,272,5.6,0
5818,1,272,1.3,0
5819,0,272,6.7,1
5820,0,2720,6.2,0
5821,2,2720,8.4,1
5822,3,2720,1.0,0
5823,1,2720,9.7,0
5824,3,2721,5.8,1
5825,0,2721,4.3,0
5826,1,2721,8.6,0
5827,2,2721,9.1,0
5828,0,2722,4.6,0
5829,3,2722,5.9,1
5830,2,2722,6.1,0
5831,1,2722,3.4,0
5832,2,2723,2.1,0
5833,0,2723,10.4,0
5834,1,2723,1.0,0
5835,3,2724,9.4,1
5836,2,2724,2.7,1
5837,0,2724,5.8,1
5838,4,2724,8.9,0
5839,1,2724,4.6,1
5840,0,2725,4.4,0
5841,0,2726,7.9,0
5842,1,2726,9.9,1
5843,0,2727,8.4,1
5844,1,2727,5.7,0
5845,2,2728,10.8,0
5846,1,2728,6.6,0
5847,0,2728,1.6,0
5848,0,2729,6.6,0
5849,3,273,7.4,0
5850,2,273,6.2,0
5851,1,273,6.2,1
5852,0,273,4.5,1
5853,1,2730,7.3,0
5854,0,2730,8.0,1
5855,3,2730,7.1,1
5856,2,2730,1.6,0
5857,2,2731,8.8,1
5858,1,2731,4.9,1
5859,0,2731,2.9,0
5860,1,2732,3.8,1
5861,0,2732,8.5,0
5862,1,2733,3.9,0
5863,0,2733,5.2,1
5864,1,2734,7.1,1
5865,0,2734,6.7,0
5866,3,2734,5.3,0
5867,2,2734,10.5,0
5868,0,2735,1.6,1
5869,1,2735,8.4,1
5870,1,2736,7.2,0
5871,0,2736,2.2,0
5872,2,2737,5.3,0
5873,1,2737,3.0,1
5874,0,2737,7.4,0
5875,1,2738,1.5,0
5876,0,2738,7.0,1
5877,2,2738,6.0,1
5878,3,2739,9.8,1
5879,1,2739,7.6,0
5880,2,2739,7.2,1
5881,0,2739,1.9,0
5882,0,274,3.7,0
5883,3,2740,8.7,0
5884,0,2740,10.7,1
5885,1,2740,6.8,0
5886,2,2740,3.2,1
5887,0,2741,4.1,1
5888,1,2741,8.2,0
5889,0,2742,7.9,0
5890,2,2742,1.6,1
5891,1,2742,10.2,1
5892,0,2743,1.9,0
5893,0,2744,2.7,1
5894,1,2744,6.4,1
5895,0,2745,4.9,1
5896,0,2746,7.5,0
5897,0,2747,3.8,1
5898,2,2747,9.6,1
5899,3,2747,7.1,1
5900,1,2747,8.4,0
5901,2,2748,8.6,1
5902,0,2748,3.9,1
5903,1,2748,7.0,1
5904,0,2749,7.9,1
5905,2,2749,4.0,1
5906,1,2749,2.0,0
5907,2,275,10.6,0
5908,0,275,5.1,1
5909,3,275,4.5,0
5910,1,275,9.9,1
5911,0,2750,4.9,1
5912,3,2750,6.1,1
5913,1,2750,2.1,0
5914,4,2750,1.7,1
5915,2,2750,8.8,0
5916,0,2751,2.5,0
5917,1,2751,8.1,0
5918,2,2751,10.0,1
5919,1,2752,6.8,0
5920,0,2752,6.4,1
5921,2,2753,3.5,1
5922,0,2753,10.4,0
5923,1,2753,8.5,1
5924,2,2754,2.1,1
5925,4,2754,4.4,0
5926,0,2754,6.9,0
5927,1,2754,10.9,0
5928,3,2754,10.8,0
5929,0,2755,2.9,1
5930,4,2756,10.8,0
5931,3,2756,4.5,0
5932,1,2756,7.8,1
5933,0,2756,9.6,0
5934,2,2756,2.1,0
5935,1,2757,5.8,1
5936,0,2757,4.6,0
5937,4,2758,4.7,0
5938,2,2758,7.0,1
5939,1,2758,4.3,0
5940,0,2758,3.9,0
5941,3,2758,9.5,0
5942,1,2759,10.3,1
5943,0,2759,4.2,0
5944,1,276,5.3,0
5945,0,276,2.8,1
5946,2,2760,7.3,0
5947,1,2760,4.3,0
5948,0,2760,4.8,0
5949,1,2761,10.6,1
5950,0,2761,5.8,0
5951,0,2762,4.2,0
5952,0,2763,9.6,1
5953,0,2764,1.7,1
5954,1,2764,4.5,1
5955,3,2764,4.6,1
5956,4,2764,5.5,1
5957,2,2764,1.8,0
5958,0,2765,6.6,1
5959,2,2766,4.9,0
5960,1,2766,10.0,1
5961,0,2766,5.8,0
5962,0,2767,1.7,1
5963,1,2767,10.1,0
5964,0,2768,6.3,1
5965,0,2769,5.0,0
5966,1,2769,10.6,0
5967,2,2769,1.1,1
5968,0,277,4.7,1
5969,1,277,8.7,1
5970,2,277,1.1,1
5971,4,277,5.7,1
5972,3,277,2.8,0
5973,1,2770,8.0,1
5974,0,2770,3.0,1
5975,2,2771,9.9,0
5976,0,2771,2.9,0
5977,1,2771,4.7,0
5978,1,2772,2.4,1
5979,0,2772,6.7,0
5980,0,2773,2.2,1
5981,0,2774,10.6,1
5982,2,2774,2.4,0
5983,1,2774,8.3,1
5984,3,2774,8.4,0
5985,0,2775,7.7,1
5986,0,2776,9.2,1
5987,1,2777,5.5,1
5988,0,2777,6.8,1
5989,2,2778,2.4,1
5990,1,2778,1.7,1
5991,3,2778,5.4,1
5992,0,2778,1.7,1
5993,0,2779,4.3,1
5994,0,278,2.0,0
5995,0,2780,6.8,0
5996,2,2780,6.6,1
5997,1,2780,3.2,0
5998,0,2781,10.0,1
5999,2,2782,6.3,0
6000,0,2782,2.2,0
6001,1,2782,3.1,1
6002,0,2783,7.2,1
6003,2,2784,7.2,0
6004,1,2784,8.4,0
6005,0,2784,6.7,1
6006,3,2784,4.1,0
6007,0,2785,9.1,1
6008,1,2785,3.9,1
6009,2,2785,7.6,0
6010,2,2786,8.1,0
6011,1,2786,10.3,1
6012,0,2786,1.4,0
6013,0,2787,3.0,0
6014,1,2787,7.2,0
6015,4,2788,4.8,0
6016,0,2788,2.9,1
6017,3,2788,6.9,0
6018,2,2788,5.1,1
6019,1,2788,1.5,0
6020,1,2789,1.7,1
6021,2,2789,7.6,0
6022,3,2789,4.7,0
6023,0,2789,10.5,1
6024,2,279,2.1,0
6025,1,279,9.4,0
6026,0,279,9.0,1
6027,0,2790,3.5,0
6028,3,2791,3.8,1
6029,0,2791,5.8,1
6030,2,2791,10.2,0
6031,1,2791,8.5,1
6032,4,2791,6.4,0
6033,2,2792,10.8,0
6034,1,2792,1.9,0
6035,0,2792,1.3,1
6036,2,2793,9.8,1
6037,3,2793,5.0,0
6038,1,2793,6.8,1
6039,0,2793,4.9,1
6040,4,2793,8.8,0
6041,0,2794,9.6,0
6042,0,2795,1.3,1
6043,3,2796,7.9,1
6044,0,2796,4.5,0
6045,2,2796,3.2,0
6046,4,2796,6.5,1
6047,1,2796,7.1,0
6048,1,2797,2.2,0
6049,0,2797,1.0,0
6050,2,2797,9.2,0
6051,0,2798,4.9,1
6052,0,2799,1.3,1
6053,2,28,5.4,1
6054,1,28,2.1,1
6055,4,28,9.6,1
6056,0,28,7.6,0
6057,3,28,9.4,0
6058,2,280,8.0,1
6059,1,280,3.2,1
6060,0,280,9.9,0
6061,0,2800,7.4,1
6062,2,2800,9.9,1
6063,3,2800,9.8,1
6064,1,2800,2.4,1
6065,3,2801,1.7,0
6066,4,2801,5.8,1
6067,1,2801,2.1,1
6068,0,2801,9.9,1
6069,2,2801,9.3,0
6070,1,2802,9.6,0
6071,2,2802,10.4,1
6072,0,2802,10.9,0
6073,0,2803,2.0,0
6074,2,2803,2.2,0
6075,3,2803,6.0,1
6076,1,2803,10.6,0
6077,4,2803,5.4,0
6078,2,2804,4.7,0
6079,0,2804,2.1,1
6080,1,2804,1.9,0
6081,3,2805,2.4,0
6082,0,2805,8.5,1
6083,2,2805,6.6,0
6084,1,2805,8.7,0
6085,0,2806,3.1,0
6086,1,2807,4.5,1
6087,0,2807,3.7,0
6088,1,2808,8.2,0
6089,0,2808,2.2,0
6090,2,2809,5.4,1
6091,1,2809,8.3,1
6092,0,2809,9.1,1
6093,4,2809,4.9,0
6094,3,2809,9.2,0
6095,0,281,1.2,0
6096,0,2810,6.7,0
6097,0,2811,5.2,1
6098,1,2812,9.9,0
6099,3,2812,7.2,0
6100,2,2812,3.0,0
6101,0,2812,6.6,1
6102,0,2813,3.0,1
6103,2,2813,2.6,0
6104,1,2813,5.8,1
6105,0,2814,7.8,1
6106,2,2815,4.1,1
6107,0,2815,2.5,0
6108,4,2815,10.4,1
6109,1,2815,3.1,1
6110,3,2815,2.0,1
6111,0,2816,3.8,1
6112,1,2816,4.9,0
6113,1,2817,3.9,0
6114,3,2817,7.9,1
6115,2,2817,10.1,0
6116,0,2817,4.8,1
6117,1,2818,9.1,1
6118,2,2818,2.5,1
6119,0,2818,4.4,1
6120,1,2819,9.8,1
6121,2,2819,2.5,1
6122,0,2819,8.8,1
6123,3,2819,6.9,1
6124,2,282,8.3,1
6125,3,282,7.4,0
6126,0,282,6.6,1
6127,1,282,6.2,0
6128,3,2820,9.5,1
6129,0,2820,8.6,0
6130,2,2820,10.8,1
6131,1,2820,5.5,0
6132,2,2821,1.4,0
6133,0,2821,2.3,0
6134,1,2821,5.8,1
6135,0,2822,3.4,0
6136,1,2822,10.6,1
6137,0,2823,2.2,1
6138,1,2823,4.9,1
6139,2,2823,10.0,1
6140,0,2824,2.1,0
6141,1,2824,3.5,1
6142,2,2824,6.2,1
6143,2,2825,10.5,1
6144,1,2825,2.1,0
6145,0,2825,6.7,0
6146,2,2826,8.8,0
6147,4,2826,5.8,0
6148,0,2826,4.7,0
6149,1,2826,7.0,0
6150,3,2826,5.9,1
6151,0,2827,6.8,0
6152,2,2827,2.4,0
6153,1,2827,6.4,0
6154,3,2827,9.1,0
6155,1,2828,1.7,1
6156,2,2828,5.7,1
6157,0,2828,10.6,0
6158,2,2829,5.8,0
6159,1,2829,2.8,0
6160,0,2829,10.0,0
6161,3,2829,10.1,0
6162,4,2829,4.9,1
6163,2,283,10.2,0
6164,3,283,2.5,1
6165,0,283,4.6,1
6166,4,283,2.6,1
6167,1,283,9.1,1
6168,4,2830,6.1,1
6169,2,2830,2.7,1
6170,0,2830,3.6,0
6171,3,2830,7.7,0
6172,1,2830,5.1,1
6173,1,2831,3.3,1
6174,0,2831,10.3,0
6175,0,2832,7.8,0
6176,0,2833,7.9,1
6177,1,2833,9.5,0
6178,0,2834,9.3,0
6179,1,2835,6.7,1
6180,0,2835,5.0,0
6181,0,2836,4.7,1
6182,2,2836,8.3,1
6183,4,2836,1.8,1
6184,3,2836,10.6,1
6185,1,2836,10.9,0
6186,0,2837,5.7,1
6187,2,2838,8.1,1
6188,1,2838,1.2,1
6189,0,2838,5.1,0
6190,0,2839,7.5,0
6191,1,284,3.5,0
6192,0,284,2.2,0
6193,0,2840,5.8,1
6194,4,2840,8.9,0
6195,3,2840,10.9,1
6196,2,2840,5.1,1
6197,1,2840,7.2,1
6198,2,2841,7.9,1
6199,4,2841,5.1,0
6200,1,2841,2.6,1
6201,3,2841,6.8,0
6202,0,2841,8.3,1
6203,0,2842,5.7,0
6204,0,2843,9.8,1
6205,2,2843,4.1,0
6206,3,2843,6.7,0
6207,1,2843,2.2,1
6208,0,2844,2.2,0
6209,2,2844,8.8,0
6210,1,2844,2.7,1
6211,0,2845,4.8,1
6212,0,2846,7.3,0
6213,2,2847,8.8,1
6214,0,2847,7.6,1
6215,1,2847,6.9,1
6216,1,2848,6.7,0
6217,2,2848,4.2,0
6218,0,2848,5.9,1
6219,1,2849,3.3,1
6220,0,2849,7.3,0
6221,3,2849,3.2,0
6222,4,2849,10.6,1
6223,2,2849,3.9,0
6224,0,285,7.7,1
6225,2,285,9.7,1
6226,1,285,4.7,0
6227,0,2850,2.8,1
6228,0,2851,10.4,1
6229,0,2852,8.5,1
6230,1,2853,3.7,1
6231,2,2853,2.8,0
6232,0,2853,2.0,0
6233,1,2854,2.3,0
6234,3,2854,4.9,1
6235,2,2854,6.8,0
6236,0,2854,2.2,0
6237,1,2855,2.5,0
6238,2,2855,10.4,1
6239,0,2855,10.2,0
6240,0,2856,2.7,0
6241,1,2856,5.1,0
6242,0,2857,1.1,1
6243,2,2858,5.5,0
6244,1,2858,3.6,0
6245,3,2858,3.6,0
6246,0,2858,8.8,0
6247,0,2859,6.1,1
6248,2,2859,8.0,0
6249,1,2859,9.2,1
6250,0,286,9.7,0
6251,1,286,3.3,1
6252,2,286,2.9,1
6253,0,2860,6.4,1
6254,1,2861,4.7,0
6255,0,2861,8.1,0
6256,3,2862,7.7,1
6257,2,2862,1.0,1
6258,1,2862,9.7,0
6259,4,2862,6.9,1
6260,0,2862,1.7,0
6261,0,2863,2.8,1
6262,1,2864,6.1,0
6263,2,2864,8.7,1
6264,0,2864,8.4,0
6265,1,2865,9.4,1
6266,0,2865,7.8,0
6267,3,2866,10.2,1
6268,2,2866,2.2,1
6269,0,2866,5.2,1
6270,1,2866,9.6,0
6271,1,2867,2.6,0
6272,3,2867,7.4,0
6273,0,2867,7.6,0
6274,2,2867,3.6,0
6275,2,2868,8.3,0
6276,0,2868,5.8,1
6277,1,2868,2.3,0
6278,0,2869,9.3,1
6279,1,287,4.2,1
6280,0,287,2.3,1
6281,1,2870,6.9,1
6282,2,2870,6.4,0
6283,0,2870,1.0,1
6284,0,2871,7.3,1
6285,0,2872,1.4,1
6286,1,2872,8.7,0
6287,2,2872,3.5,1
6288,3,2872,2.3,1
6289,2,2873,2.1,1
6290,0,2873,6.1,0
6291,1,2873,4.3,1
6292,1,2874,4.7,1
6293,4,2874,4.2,0
6294,2,2874,7.9,1
6295,3,2874,1.0,1
6296,0,2874,5.4,0
6297,0,2875,1.4,1
6298,3,2876,9.4,0
6299,1,2876,5.4,1
6300,0,2876,10.2,0
6301,4,2876,10.7,1
6302,2,2876,3.4,0
6303,0,2877,2.9,1
6304,1,2877,5.6,1
6305,0,2878,3.0,1
6306,0,2879,8.7,0
6307,3,288,6.3,0
6308,0,288,3.5,1
6309,1,288,3.6,0
6310,2,288,1.8,0
6311,2,2880,9.6,0
6312,3,2880,5.5,0
6313,4,2880,3.9,0
6314,0,2880,6.0,0
6315,1,2880,2.1,1
6316,0,2881,9.9,0
6317,2,2881,3.6,1
6318,1,2881,1.9,1
6319,1,2882,4.2,0
6320,0,2882,3.9,1
6321,2,2882,2.6,0
6322,0,2883,10.9,1
6323,1,2883,9.3,0
6324,0,2884,3.3,0
6325,4,2885,8.0,1
6326,3,2885,10.6,0
6327,1,2885,6.7,1
6328,0,2885,7.5,1
6329,2,2885,10.6,0
6330,0,2886,9.4,1
6331,3,2887,9.3,0
6332,1,2887,7.4,1
6333,2,2887,10.3,1
6334,0,2887,6.2,0
6335,0,2888,4.3,1
6336,2,2888,3.7,1
6337,1,2888,7.6,0
6338,0,2889,1.0,0
6339,1,2889,9.5,0
6340,2,289,8.1,0
6341,1,289,6.0,1
6342,0,289,1.8,1
6343,0,2890,1.8,0
6344,0,2891,3.9,1
6345,0,2892,10.0,0
6346,1,2892,9.6,1
6347,0,2893,6.8,1
6348,2,2894,4.1,1
6349,1,2894,10.3,1
6350,0,2894,4.6,1
6351,1,2895,8.1,0
6352,2,2895,4.8,0
6353,3,2895,6.5,1
6354,0,2895,8.0,0
6355,0,2896,6.7,0
6356,0,2897,4.2,0
6357,0,2898,4.5,0
6358,0,2899,3.5,1
6359,1,2899,3.4,1
6360,1,29,8.4,1
6361,0,29,1.4,0
6362,0,290,5.4,0
6363,3,2900,9.9,0
6364,0,2900,2.6,1
6365,1,2900,5.9,0
6366,2,2900,2.1,0
6367,1,2901,2.9,1
6368,0,2901,5.2,1
6369,1,2902,4.0,0
6370,2,2902,1.2,0
6371,0,2902,4.7,0
6372,0,2903,2.6,1
6373,3,2903,8.2,0
6374,2,2903,10.8,1
6375,1,2903,8.9,1
6376,2,2904,5.3,1
6377,0,2904,3.3,1
6378,3,2904,9.8,1
6379,1,2904,2.5,0
6380,2,2905,10.6,0
6381,4,2905,4.3,0
6382,0,2905,6.5,0
6383,3,2905,2.6,0
6384,1,2905,3.5,1
6385,1,2906,5.8,0
6386,0,2906,6.0,0
6387,0,2907,4.0,0
6388,0,2908,10.7,1
6389,0,2909,7.1,1
6390,2,2909,3.2,0
6391,1,2909,9.2,1
6392,3,2909,10.6,0
6393,1,291,2.2,1
6394,0,291,9.5,0
6395,2,2910,3.1,0
6396,1,2910,1.6,0
6397,0,2910,7.3,0
6398,0,2911,9.9,0
6399,2,2911,2.5,0
6400,1,2911,9.0,1
6401,4,2911,6.1,0
6402,3,2911,10.7,1
6403,4,2912,6.0,1
6404,3,2912,2.4,1
6405,1,2912,6.1,1
6406,2,2912,7.8,0
6407,0,2912,4.8,0
6408,2,2913,1.4,1
6409,1,2913,4.7,1
6410,0,2913,8.2,1
6411,3,2913,5.0,0
6412,4,2913,1.2,1
6413,0,2914,8.6,1
6414,1,2915,9.2,0
6415,0,2915,10.6,1
6416,1,2916,4.7,1
6417,0,2916,1.0,1
6418,2,2917,4.0,0
6419,0,2917,1.6,1
6420,3,2917,8.7,1
